gene,mean,median,max,count
MS4A1,0.0,0.0,0.0,12
KRTAP4-6,0.0,0.0,0.0,1
SPO11,0.0,0.0,0.0,5
FAM47A,0.0,0.0,0.0,2
XAGE3,0.0,0.0,0.0,2
F7,0.0,0.0,0.0,6
TBL1Y,0.0,0.0,0.0,3
IL6STP1,0.0,0.0,0.0,1
AMELX,0.0,0.0,0.0,3
ALDH3B2,0.0,0.0,0.0,8
BPIFB6,0.0,0.0,0.0,2
ZNF683,0.0,0.0,0.0,9
CNTN6,0.0,0.0,0.0,6
OR9A2,0.0,0.0,0.0,2
SPATA16,0.0,0.0,0.0,1
CSN2,0.0,0.0,0.0,1
NOXO1,0.0,0.0,0.0,7
BPIFA1,0.0,0.0,0.0,4
ADAMTSL2,0.0,0.0,0.0,3
CTSL3P,0.0,0.0,0.0,2
OR5H1,0.0,0.0,0.0,1
OR8B3,0.0,0.0,0.0,1
IGHV3OR16-9,0.0,0.0,0.0,2
TMEM207,0.0,0.0,0.0,1
HBZP1,0.0,0.0,0.0,1
OR5K4,0.0,0.0,0.0,1
FMOD,0.0,0.0,0.0,3
OR5H2,0.0,0.0,0.0,1
FTLP6,0.0,0.0,0.0,1
OR2L5,0.0,0.0,0.0,1
OR10D1P,0.0,0.0,0.0,1
KRTAP13-1,0.0,0.0,0.0,1
SPNS3,0.0,0.0,0.0,6
COX7B2,0.0,0.0,0.0,4
ANKRD35,0.0,0.0,0.0,2
DEFB107B,0.0,0.0,0.0,2
KRT39,0.0,0.0,0.0,6
OR2T6,0.0,0.0,0.0,3
OR4F14P,0.0,0.0,0.0,1
OR11L1,0.0,0.0,0.0,1
CLEC9A,0.0,0.0,0.0,3
C14orf178,0.0,0.0,0.0,4
CCR9,0.0,0.0,0.0,5
OR52R1,0.0,0.0,0.0,1
PTPRT,0.0,0.0,0.0,12
SUN5,0.0,0.0,0.0,4
TMPRSS11F,0.0,0.0,0.0,1
OR2B4P,0.0,0.0,0.0,7
JPH4,0.0,0.0,0.0,5
AADACL2,0.0,0.0,0.0,4
OR5H15,0.0,0.0,0.0,2
INS-IGF2,0.0,0.0,0.0,4
TSGA13,0.0,0.0,0.0,4
PGC,0.0,0.0,0.0,4
HBM,0.0,0.0,0.0,3
SASH3,0.0,0.0,0.0,2
IL27,0.0,0.0,0.0,2
POTEE,0.0,0.0,0.0,5
HPR,0.0,0.0,0.0,4
SPINK14,0.0,0.0,0.0,2
GUCA2A,0.0,0.0,0.0,1
NBPF5P,0.0,0.0,0.0,2
NUP210P1,0.0,0.0,0.0,3
TEX43,0.0,0.0,0.0,2
OR2L8,0.0,0.0,0.0,1
GALP,0.0,0.0,0.0,3
OR11G2,0.0,0.0,0.0,1
PRAMEF8,0.0,0.0,0.0,5
IFNA10,0.0,0.0,0.0,1
OR5B17,0.0,0.0,0.0,1
IGKV7-3,0.0,0.0,0.0,1
POTEF,0.0,0.0,0.0,4
DTHD1,0.0,0.0,0.0,5
OR51D1,0.0,0.0,0.0,1
OR14A16,0.0,0.0,0.0,1
PRAMEF12,0.0,0.0,0.0,1
APOA4,0.0,0.0,0.0,1
FAM47C,0.0,0.0,0.0,1
OR2L13,0.0,0.0,0.0,2
C8orf86,0.0,0.0,0.0,2
ABHD17AP1,0.0,0.0,0.0,1
KNOP1P5,0.0,0.0,0.0,1
OR6C6,0.0,0.0,0.0,1
PFN3,0.0,0.0,0.0,1
SCGB1D4,0.0,0.0,0.0,1
RPL27AP,0.0,0.0,0.0,1
OR5AC2,0.0,0.0,0.0,1
OR2J2,0.0,0.0,0.0,8
FAM3D,0.0,0.0,0.0,5
GK2,0.0,0.0,0.0,1
CCER1,0.0,0.0,0.0,3
RBMY1E,0.0,0.0,0.0,4
SPANXC,0.0,0.0,0.0,1
SFTA2,0.0,0.0,0.0,12
EEF1A1P4,0.0,0.0,0.0,1
FTHL17,0.0,0.0,0.0,1
LYPD2,0.0,0.0,0.0,1
CGB2,0.0,0.0,0.0,2
OR51A7,0.0,0.0,0.0,1
OR2T3,0.0,0.0,0.0,3
OR6K2,0.0,0.0,0.0,1
PGLYRP4,0.0,0.0,0.0,3
OR2M2,0.0,0.0,0.0,1
OR13G1,0.0,0.0,0.0,1
OR11H13P,0.0,0.0,0.0,1
MB,0.0,0.0,0.0,10
ADAM5,0.0,0.0,0.0,11
NPSR1,0.0,0.0,0.0,9
OR2L3,0.0,0.0,0.0,1
CCT8L2,0.0,0.0,0.0,1
NRAP,0.0,0.0,0.0,4
DCAF12L2,0.0,0.0,0.0,1
MFRP,0.0,0.0,0.0,5
OR52M1,0.0,0.0,0.0,1
OR5B21,0.0,0.0,0.0,1
SPRR2D,0.0,0.0,0.0,4
SLC22A6,0.0,0.0,0.0,6
KRTAP26-1,0.0,0.0,0.0,1
OR10A3,0.0,0.0,0.0,3
KRTAP12-2,0.0,0.0,0.0,1
FAM177B,0.0,0.0,0.0,6
SOX10,0.0,0.0,0.0,5
MPEG1,0.0,0.0,0.0,1
MEPE,0.0,0.0,0.0,9
CSAG4,0.0,0.0,0.0,2
C8A,0.0,0.0,0.0,1
OR10Z1,0.0,0.0,0.0,1
LRRTM3,0.0,0.0,0.0,3
GAGE12B,0.0,0.0,0.0,1
KRT19,0.0,0.0,0.0,7
MAGEB3,0.0,0.0,0.0,2
OR10R3P,0.0,0.0,0.0,1
ANKRD30A,0.0,0.0,0.0,5
GJB1,0.0,0.0,0.0,4
OR5D13,0.0,0.0,0.0,1
PNMA5,0.0,0.0,0.0,5
GPX6,0.0,0.0,0.0,5
MAG,0.0,0.0,0.0,8
ARHGEF15,0.0,0.0,0.0,8
UBE2WP1,0.0,0.0,0.0,1
HIST1H2APS4,0.0,0.0,0.0,1
RHOT1P2,0.0,0.0,0.0,1
GP1BB,0.0,0.0,0.0,1
OR2T5,0.0,0.0,0.0,3
OR2T1,0.0,0.0,0.0,3
OR2T4,0.0,0.0,0.0,3
OR2M5,0.0,0.0,0.0,1
OR2L2,0.0,0.0,0.0,1
OR2AK2,0.0,0.0,0.0,1
OR14A2,0.0,0.0,0.0,1
OR2W5,0.0,0.0,0.0,2
COX20P1,0.0,0.0,0.0,1
ZP4,0.0,0.0,0.0,2
SPHAR,0.0,0.0,0.0,1
HIST3H3,0.0,0.0,0.0,1
PRSS38,0.0,0.0,0.0,1
DACT2,0.0,0.0,0.0,4
GPR31,0.0,0.0,0.0,1
CCDC185,0.0,0.0,0.0,1
SLC22A2,0.0,0.0,0.0,6
KISS1,0.0,0.0,0.0,2
VIP,0.0,0.0,0.0,3
PPP1R12BP1,0.0,0.0,0.0,1
LAD1,0.0,0.0,0.0,5
CFHR2,0.0,0.0,0.0,6
RGS1,0.0,0.0,0.0,6
RGS18,0.0,0.0,0.0,4
NPHS2,0.0,0.0,0.0,2
GPR52,0.0,0.0,0.0,1
C1orf105,0.0,0.0,0.0,5
FCGR3A,0.0,0.0,0.0,7
APOA2,0.0,0.0,0.0,10
CD48,0.0,0.0,0.0,3
SLAMF9,0.0,0.0,0.0,4
FCER1A,0.0,0.0,0.0,2
ACKR1,0.0,0.0,0.0,4
MNDA,0.0,0.0,0.0,3
OR6K6,0.0,0.0,0.0,1
OR6K3,0.0,0.0,0.0,2
OR10X1,0.0,0.0,0.0,1
OR10R2,0.0,0.0,0.0,1
CD1E,0.0,0.0,0.0,15
CD1B,0.0,0.0,0.0,2
CD1C,0.0,0.0,0.0,2
CD5L,0.0,0.0,0.0,2
RXFP4,0.0,0.0,0.0,1
TDRD10,0.0,0.0,0.0,5
S100A7,0.0,0.0,0.0,2
S100A7L2,0.0,0.0,0.0,1
S100A8,0.0,0.0,0.0,3
S100A12,0.0,0.0,0.0,1
S100A9,0.0,0.0,0.0,1
PRR9,0.0,0.0,0.0,1
LELP1,0.0,0.0,0.0,1
SPRR2G,0.0,0.0,0.0,1
SPRR2E,0.0,0.0,0.0,2
SPRR2B,0.0,0.0,0.0,1
SPRR1A,0.0,0.0,0.0,1
IVL,0.0,0.0,0.0,1
SMCP,0.0,0.0,0.0,1
LCE1E,0.0,0.0,0.0,3
C1orf68,0.0,0.0,0.0,1
LCE2A,0.0,0.0,0.0,1
LCE2B,0.0,0.0,0.0,1
LCE2C,0.0,0.0,0.0,1
LCE2D,0.0,0.0,0.0,1
LCE3D,0.0,0.0,0.0,1
LCE3E,0.0,0.0,0.0,1
CRCT1,0.0,0.0,0.0,1
TCHHL1,0.0,0.0,0.0,1
LINGO4,0.0,0.0,0.0,1
FAM24A,0.0,0.0,0.0,1
HIST2H2AA3,0.0,0.0,0.0,1
FAM204BP,0.0,0.0,0.0,1
HIST1H2BPS1,0.0,0.0,0.0,1
PNLIP,0.0,0.0,0.0,2
PPIAL4F,0.0,0.0,0.0,2
PNLIPRP3,0.0,0.0,0.0,1
GJA8,0.0,0.0,0.0,1
ADAM30,0.0,0.0,0.0,1
HMGCS2,0.0,0.0,0.0,4
TECTB,0.0,0.0,0.0,2
CD2,0.0,0.0,0.0,2
F8A2,0.0,0.0,0.0,1
SMIM9,0.0,0.0,0.0,3
SMIM11P1,0.0,0.0,0.0,1
TMIGD3,0.0,0.0,0.0,7
CHIAP2,0.0,0.0,0.0,4
NPBWR2,0.0,0.0,0.0,2
KCNA10,0.0,0.0,0.0,1
TNFRSF6B,0.0,0.0,0.0,1
AMY1C,0.0,0.0,0.0,1
BHLHE23,0.0,0.0,0.0,2
FATE1,0.0,0.0,0.0,2
DPPA5,0.0,0.0,0.0,1
FMR1NB,0.0,0.0,0.0,2
SPANXN1,0.0,0.0,0.0,1
SPANXN3,0.0,0.0,0.0,1
SPANXN4,0.0,0.0,0.0,2
SPANXD,0.0,0.0,0.0,1
SPANXA2,0.0,0.0,0.0,1
SPANXA1,0.0,0.0,0.0,2
SOX3,0.0,0.0,0.0,1
CXorf66,0.0,0.0,0.0,1
CD40LG,0.0,0.0,0.0,2
VGLL1,0.0,0.0,0.0,4
C10orf62,0.0,0.0,0.0,1
ADGRG4,0.0,0.0,0.0,3
ADGRL4,0.0,0.0,0.0,2
HCRTR2,0.0,0.0,0.0,2
ZNF831,0.0,0.0,0.0,1
UBE2U,0.0,0.0,0.0,6
ACTRT1,0.0,0.0,0.0,1
PRR32,0.0,0.0,0.0,1
DCAF12L1,0.0,0.0,0.0,1
DEFB110,0.0,0.0,0.0,2
C20orf85,0.0,0.0,0.0,1
OPALIN,0.0,0.0,0.0,6
DNTT,0.0,0.0,0.0,2
GLYATL3,0.0,0.0,0.0,2
C1orf87,0.0,0.0,0.0,5
C8B,0.0,0.0,0.0,6
TMEM61,0.0,0.0,0.0,1
CT47B1,0.0,0.0,0.0,1
CYP2C19,0.0,0.0,0.0,2
RHOXF2,0.0,0.0,0.0,1
DMRTB1,0.0,0.0,0.0,2
LRRC26,0.0,0.0,0.0,1
OSBPL9P4,0.0,0.0,0.0,1
GLT6D1,0.0,0.0,0.0,2
IFIT1B,0.0,0.0,0.0,1
CT83,0.0,0.0,0.0,1
LIPJ,0.0,0.0,0.0,3
LCN1P2,0.0,0.0,0.0,1
LCN1P1,0.0,0.0,0.0,2
OBP2B,0.0,0.0,0.0,10
GNG5P2,0.0,0.0,0.0,1
C10orf99,0.0,0.0,0.0,2
DYDC1,0.0,0.0,0.0,5
MYCLP1,0.0,0.0,0.0,1
PRRX2,0.0,0.0,0.0,1
GUCA2B,0.0,0.0,0.0,1
EDN2,0.0,0.0,0.0,5
WFDC10A,0.0,0.0,0.0,1
WFDC6,0.0,0.0,0.0,2
TCEAL5,0.0,0.0,0.0,1
TMCO2,0.0,0.0,0.0,2
SEMG2,0.0,0.0,0.0,1
TCEAL6,0.0,0.0,0.0,3
SEMG1,0.0,0.0,0.0,1
ARMCX7P,0.0,0.0,0.0,2
GTSF1L,0.0,0.0,0.0,2
NCR2,0.0,0.0,0.0,3
POU3F4,0.0,0.0,0.0,1
KCNK16,0.0,0.0,0.0,5
KCNK17,0.0,0.0,0.0,3
GLP1R,0.0,0.0,0.0,1
TBX22,0.0,0.0,0.0,10
ADIG,0.0,0.0,0.0,4
GJB3,0.0,0.0,0.0,2
C1orf94,0.0,0.0,0.0,2
UGT1A4,0.0,0.0,0.0,2
UGT1A5,0.0,0.0,0.0,1
CDX4,0.0,0.0,0.0,1
PABPC1L2B,0.0,0.0,0.0,1
WDR38,0.0,0.0,0.0,3
ECEL1P1,0.0,0.0,0.0,1
GPR21,0.0,0.0,0.0,1
OR5C1,0.0,0.0,0.0,1
OR1N2,0.0,0.0,0.0,2
CLPSL1,0.0,0.0,0.0,2
MBL2,0.0,0.0,0.0,1
CD164L2,0.0,0.0,0.0,3
DRGX,0.0,0.0,0.0,2
CXorf65,0.0,0.0,0.0,4
FAM110D,0.0,0.0,0.0,1
NPY4R,0.0,0.0,0.0,3
FUCA1P1,0.0,0.0,0.0,1
TXNDC8,0.0,0.0,0.0,4
C1QC,0.0,0.0,0.0,3
C1QA,0.0,0.0,0.0,3
VSIG4,0.0,0.0,0.0,4
OR13C5,0.0,0.0,0.0,1
OR13C3,0.0,0.0,0.0,1
TMEM235,0.0,0.0,0.0,6
PAGE3,0.0,0.0,0.0,2
BTNL2,0.0,0.0,0.0,44
C6orf10,0.0,0.0,0.0,40
OR8B2,0.0,0.0,0.0,1
OR10G9,0.0,0.0,0.0,1
TMEM225,0.0,0.0,0.0,2
PLA2G2A,0.0,0.0,0.0,7
PLA2G2E,0.0,0.0,0.0,1
RNF186,0.0,0.0,0.0,1
SP5,0.0,0.0,0.0,2
LYZL2,0.0,0.0,0.0,1
BTBD17,0.0,0.0,0.0,1
TAS1R2,0.0,0.0,0.0,1
BPIFA3,0.0,0.0,0.0,4
BPIFA4P,0.0,0.0,0.0,4
NXPE4,0.0,0.0,0.0,2
BPIFB4,0.0,0.0,0.0,3
BPIFB3,0.0,0.0,0.0,1
GCG,0.0,0.0,0.0,5
LYZL1,0.0,0.0,0.0,2
SPANXN5,0.0,0.0,0.0,1
CARD17,0.0,0.0,0.0,1
TMEM82,0.0,0.0,0.0,2
LY6G6C,0.0,0.0,0.0,14
LY6G6F,0.0,0.0,0.0,7
COX4I2,0.0,0.0,0.0,2
PRAMEF17,0.0,0.0,0.0,1
PRAMEF19,0.0,0.0,0.0,1
PRAMEF15,0.0,0.0,0.0,2
PRAMEF6,0.0,0.0,0.0,3
SLC28A3,0.0,0.0,0.0,2
ZSCAN5CP,0.0,0.0,0.0,2
DEFB123,0.0,0.0,0.0,1
DEFB121,0.0,0.0,0.0,2
CFTRP3,0.0,0.0,0.0,1
NPPB,0.0,0.0,0.0,1
KRTAP5-10,0.0,0.0,0.0,2
DPRX,0.0,0.0,0.0,1
GATA1,0.0,0.0,0.0,2
VSX1,0.0,0.0,0.0,7
FOXB2,0.0,0.0,0.0,1
UBBP2,0.0,0.0,0.0,1
NMS,0.0,0.0,0.0,1
SSX9,0.0,0.0,0.0,2
CST9,0.0,0.0,0.0,1
CBY3,0.0,0.0,0.0,1
CST9L,0.0,0.0,0.0,1
CST9LP1,0.0,0.0,0.0,1
CST13P,0.0,0.0,0.0,3
CST11,0.0,0.0,0.0,2
C9orf57,0.0,0.0,0.0,2
IGKV1D-12,0.0,0.0,0.0,1
IL31,0.0,0.0,0.0,1
MAS1L,0.0,0.0,0.0,8
OR2H1,0.0,0.0,0.0,56
OR10C1,0.0,0.0,0.0,17
OR12D2,0.0,0.0,0.0,8
OR2U1P,0.0,0.0,0.0,5
OR2J3,0.0,0.0,0.0,9
OR2J1,0.0,0.0,0.0,8
OR2B3,0.0,0.0,0.0,8
OR2W1,0.0,0.0,0.0,8
C9orf135,0.0,0.0,0.0,7
PRKACG,0.0,0.0,0.0,1
TMEM252,0.0,0.0,0.0,1
SLC39A12,0.0,0.0,0.0,4
IGKV1-12,0.0,0.0,0.0,2
SCP2D1,0.0,0.0,0.0,1
REG1CP,0.0,0.0,0.0,7
IRG1,0.0,0.0,0.0,2
SPATC1,0.0,0.0,0.0,2
SPATA31A1,0.0,0.0,0.0,2
FAM220BP,0.0,0.0,0.0,1
IGFBPL1,0.0,0.0,0.0,1
KRTAP9-2,0.0,0.0,0.0,4
KRTAP4-2,0.0,0.0,0.0,1
HIST1H2BI,0.0,0.0,0.0,1
KRTAP1-4,0.0,0.0,0.0,2
KRT40,0.0,0.0,0.0,6
HES3,0.0,0.0,0.0,1
GKN1,0.0,0.0,0.0,2
PPIAP26,0.0,0.0,0.0,1
LECT1,0.0,0.0,0.0,3
GRXCR2,0.0,0.0,0.0,1
FBXO47,0.0,0.0,0.0,1
C12orf42,0.0,0.0,0.0,16
PPP1R2P9,0.0,0.0,0.0,1
MS4A13,0.0,0.0,0.0,4
ERICH4,0.0,0.0,0.0,1
OR5G5P,0.0,0.0,0.0,8
OR5D16,0.0,0.0,0.0,1
OR5L2,0.0,0.0,0.0,1
ACTRT2,0.0,0.0,0.0,1
DYNLT3P1,0.0,0.0,0.0,1
LGALS7,0.0,0.0,0.0,2
UCMA,0.0,0.0,0.0,2
DGKZP1,0.0,0.0,0.0,1
FRG2,0.0,0.0,0.0,4
HSP90AA4P,0.0,0.0,0.0,4
COX17P1,0.0,0.0,0.0,1
FAM205A,0.0,0.0,0.0,1
HAO1,0.0,0.0,0.0,1
TMEM88B,0.0,0.0,0.0,1
MAGEB1,0.0,0.0,0.0,3
MAGEB4,0.0,0.0,0.0,1
SLC10A5P1,0.0,0.0,0.0,1
FABP9,0.0,0.0,0.0,1
KCTD4,0.0,0.0,0.0,1
TNFRSF4,0.0,0.0,0.0,3
TTLL10,0.0,0.0,0.0,7
CTXN3,0.0,0.0,0.0,4
SMPX,0.0,0.0,0.0,2
MAPK6PS2,0.0,0.0,0.0,1
GCNT6,0.0,0.0,0.0,1
PSTPIP1,0.0,0.0,0.0,18
OR6C65,0.0,0.0,0.0,1
OR6C3,0.0,0.0,0.0,1
OR6C1,0.0,0.0,0.0,1
CSNK1A1L,0.0,0.0,0.0,1
MT1G,0.0,0.0,0.0,4
MT1M,0.0,0.0,0.0,2
OR10A4,0.0,0.0,0.0,1
RS1,0.0,0.0,0.0,2
KRTAP10-10,0.0,0.0,0.0,1
KL,0.0,0.0,0.0,2
S100G,0.0,0.0,0.0,1
IFNA2,0.0,0.0,0.0,1
OR51I1,0.0,0.0,0.0,1
IFNA16,0.0,0.0,0.0,1
OR51B6,0.0,0.0,0.0,1
IFNA14,0.0,0.0,0.0,1
OR51B4,0.0,0.0,0.0,1
IFNA21,0.0,0.0,0.0,1
IFNB1,0.0,0.0,0.0,1
AVP,0.0,0.0,0.0,1
CALML5,0.0,0.0,0.0,1
OR52J3,0.0,0.0,0.0,1
OR51A2,0.0,0.0,0.0,1
OR51A4,0.0,0.0,0.0,1
C2CD4B,0.0,0.0,0.0,1
UCN3,0.0,0.0,0.0,1
TEX26,0.0,0.0,0.0,4
ALOX5AP,0.0,0.0,0.0,3
C20orf141,0.0,0.0,0.0,2
ATXN3L,0.0,0.0,0.0,2
C9orf92,0.0,0.0,0.0,3
VCX3B,0.0,0.0,0.0,4
VCX3A,0.0,0.0,0.0,3
ARSH,0.0,0.0,0.0,1
ACOT6,0.0,0.0,0.0,2
MRPS6P2,0.0,0.0,0.0,1
C11orf21,0.0,0.0,0.0,4
XGY1,0.0,0.0,0.0,1
ASMT,0.0,0.0,0.0,5
MBD3L2,0.0,0.0,0.0,2
MBD3L4,0.0,0.0,0.0,2
ARRDC5,0.0,0.0,0.0,1
TEX33,0.0,0.0,0.0,4
OR1A2,0.0,0.0,0.0,1
CLEC6A,0.0,0.0,0.0,1
SGCZ,0.0,0.0,0.0,3
NANOGNB,0.0,0.0,0.0,1
LRRC72,0.0,0.0,0.0,3
DEFB134,0.0,0.0,0.0,2
DEFB135,0.0,0.0,0.0,1
DEFB136,0.0,0.0,0.0,1
ZG16B,0.0,0.0,0.0,6
BPY2C,0.0,0.0,0.0,4
DAZ2,0.0,0.0,0.0,9
DAZ4,0.0,0.0,0.0,6
DEFB132,0.0,0.0,0.0,1
DEFB127,0.0,0.0,0.0,1
BPY2B,0.0,0.0,0.0,4
DEFB126,0.0,0.0,0.0,2
DEFB125,0.0,0.0,0.0,2
USP17L6P,0.0,0.0,0.0,1
TAS2R1,0.0,0.0,0.0,3
DAZ1,0.0,0.0,0.0,6
IFITM5,0.0,0.0,0.0,1
OR7E115P,0.0,0.0,0.0,1
FAM90A7P,0.0,0.0,0.0,2
SMIM21,0.0,0.0,0.0,3
RBMY1B,0.0,0.0,0.0,3
RBMY1D,0.0,0.0,0.0,3
DEFB109P1B,0.0,0.0,0.0,1
RBMY1A3P,0.0,0.0,0.0,1
DEFA7P,0.0,0.0,0.0,1
DEFA1,0.0,0.0,0.0,2
DEFA1B,0.0,0.0,0.0,2
RPS17P14,0.0,0.0,0.0,1
RBMY1HP,0.0,0.0,0.0,1
KRTAP19-8,0.0,0.0,0.0,1
KRTAP20-3,0.0,0.0,0.0,1
KRTAP22-2,0.0,0.0,0.0,1
KRTAP27-1,0.0,0.0,0.0,1
CD24P4,0.0,0.0,0.0,1
CDY2B,0.0,0.0,0.0,2
SLC7A4,0.0,0.0,0.0,3
RNASE13,0.0,0.0,0.0,1
TSPY4,0.0,0.0,0.0,4
SRY,0.0,0.0,0.0,1
LRRC30,0.0,0.0,0.0,1
OR12D3,0.0,0.0,0.0,11
OR7E122P,0.0,0.0,0.0,1
OR5K3,0.0,0.0,0.0,1
OR5H6,0.0,0.0,0.0,3
KRBOX1,0.0,0.0,0.0,4
KRT18P10,0.0,0.0,0.0,1
FOXI2,0.0,0.0,0.0,1
HSPD1P6,0.0,0.0,0.0,2
PRB2,0.0,0.0,0.0,3
TM6SF2,0.0,0.0,0.0,5
TMEM132D,0.0,0.0,0.0,3
TMEM72,0.0,0.0,0.0,3
GPR149,0.0,0.0,0.0,1
MRGPRE,0.0,0.0,0.0,1
ZFP91-CNTF,0.0,0.0,0.0,2
IGKJ5,0.0,0.0,0.0,1
IGKJ4,0.0,0.0,0.0,1
IGKJ3,0.0,0.0,0.0,1
IGKJ2,0.0,0.0,0.0,1
IGKJ1,0.0,0.0,0.0,1
IGKV4-1,0.0,0.0,0.0,1
IGKV5-2,0.0,0.0,0.0,1
IGKV3-7,0.0,0.0,0.0,1
IGKV3-15,0.0,0.0,0.0,1
IGKV6-21,0.0,0.0,0.0,1
IGKV1D-33,0.0,0.0,0.0,2
IGKV2D-26,0.0,0.0,0.0,1
IGKV3D-20,0.0,0.0,0.0,1
IGKV6D-41,0.0,0.0,0.0,1
IGKV3D-11,0.0,0.0,0.0,2
IGKV1D-42,0.0,0.0,0.0,1
IGLV4-69,0.0,0.0,0.0,1
IGLV8-61,0.0,0.0,0.0,1
IGLV4-60,0.0,0.0,0.0,1
IGLV6-57,0.0,0.0,0.0,1
IGLV11-55,0.0,0.0,0.0,1
IGLV10-54,0.0,0.0,0.0,1
IGLV1-50,0.0,0.0,0.0,1
IGLV5-48,0.0,0.0,0.0,1
IGLV1-47,0.0,0.0,0.0,1
IGLV7-46,0.0,0.0,0.0,1
IGLV5-45,0.0,0.0,0.0,2
IGLV1-44,0.0,0.0,0.0,2
IGLV7-43,0.0,0.0,0.0,2
IGLV1-40,0.0,0.0,0.0,2
IGLV5-37,0.0,0.0,0.0,2
IGLV1-36,0.0,0.0,0.0,3
IGLV2-33,0.0,0.0,0.0,2
IGLV3-32,0.0,0.0,0.0,2
IGLV3-27,0.0,0.0,0.0,1
IGLV3-25,0.0,0.0,0.0,1
IGLV2-23,0.0,0.0,0.0,1
IGLV3-22,0.0,0.0,0.0,1
IGLV3-21,0.0,0.0,0.0,1
IGLV3-19,0.0,0.0,0.0,1
IGLV2-18,0.0,0.0,0.0,1
IGLV3-16,0.0,0.0,0.0,1
IGLV2-14,0.0,0.0,0.0,1
IGLV3-12,0.0,0.0,0.0,1
IGLV2-11,0.0,0.0,0.0,1
IGLV3-10,0.0,0.0,0.0,1
IGLV3-9,0.0,0.0,0.0,1
IGLV4-3,0.0,0.0,0.0,1
IGLV3-1,0.0,0.0,0.0,1
IGLJ1,0.0,0.0,0.0,1
IGLC1,0.0,0.0,0.0,1
IGLJ2,0.0,0.0,0.0,1
IGLC2,0.0,0.0,0.0,1
IGLJ3,0.0,0.0,0.0,1
IGLC3,0.0,0.0,0.0,1
IGLJ4,0.0,0.0,0.0,1
IGLJ5,0.0,0.0,0.0,1
IGLJ6,0.0,0.0,0.0,1
IGLJ7,0.0,0.0,0.0,1
IGLC7,0.0,0.0,0.0,1
TRGJ2,0.0,0.0,0.0,1
TRGJP2,0.0,0.0,0.0,1
TRGJ1,0.0,0.0,0.0,1
TRGJP,0.0,0.0,0.0,1
TRGJP1,0.0,0.0,0.0,1
TRGV11,0.0,0.0,0.0,1
TRGV10,0.0,0.0,0.0,1
TRGV8,0.0,0.0,0.0,1
TRBV6-1,0.0,0.0,0.0,1
TRBV4-1,0.0,0.0,0.0,1
TRBV6-4,0.0,0.0,0.0,1
TRBV7-3,0.0,0.0,0.0,1
TRBV5-3,0.0,0.0,0.0,1
TRBV9,0.0,0.0,0.0,1
TRBV10-1,0.0,0.0,0.0,1
TRBV11-1,0.0,0.0,0.0,1
TRBV6-5,0.0,0.0,0.0,2
TRBV7-4,0.0,0.0,0.0,1
TRBV6-6,0.0,0.0,0.0,1
TRBV5-5,0.0,0.0,0.0,1
TRBV6-7,0.0,0.0,0.0,1
TRBV7-6,0.0,0.0,0.0,1
TRBV5-6,0.0,0.0,0.0,1
TRBV6-8,0.0,0.0,0.0,1
TRBV7-7,0.0,0.0,0.0,1
TRBV5-7,0.0,0.0,0.0,1
TRBV5-1,0.0,0.0,0.0,1
TRBV7-5,0.0,0.0,0.0,1
TRBV3-1,0.0,0.0,0.0,1
TRBV23OR9-2,0.0,0.0,0.0,1
TRBV4-2,0.0,0.0,0.0,1
TRBV19,0.0,0.0,0.0,1
TRBV20-1,0.0,0.0,0.0,1
TRBV23-1,0.0,0.0,0.0,1
TRBV24-1,0.0,0.0,0.0,1
TRBV25-1,0.0,0.0,0.0,2
TRBV27,0.0,0.0,0.0,1
TRBJ2-1,0.0,0.0,0.0,1
TRBJ2-2,0.0,0.0,0.0,1
TRBJ2-2P,0.0,0.0,0.0,1
TRBJ2-3,0.0,0.0,0.0,1
TRBJ2-4,0.0,0.0,0.0,1
TRBJ2-5,0.0,0.0,0.0,1
TRBJ2-6,0.0,0.0,0.0,1
TRBJ2-7,0.0,0.0,0.0,1
TRAV2,0.0,0.0,0.0,1
TRAV3,0.0,0.0,0.0,1
TRAV4,0.0,0.0,0.0,1
TRAV6,0.0,0.0,0.0,1
TRAV7,0.0,0.0,0.0,1
TRAV9-1,0.0,0.0,0.0,1
TRAV10,0.0,0.0,0.0,1
TRAV12-1,0.0,0.0,0.0,1
TRAV8-3,0.0,0.0,0.0,1
TRAV13-1,0.0,0.0,0.0,1
TRAV12-2,0.0,0.0,0.0,1
TRAV8-4,0.0,0.0,0.0,1
TRAV14DV4,0.0,0.0,0.0,1
TRAV12-3,0.0,0.0,0.0,1
TRAV16,0.0,0.0,0.0,1
TRAV17,0.0,0.0,0.0,1
TRAV19,0.0,0.0,0.0,1
TRAV20,0.0,0.0,0.0,1
TRAV21,0.0,0.0,0.0,1
TRAV22,0.0,0.0,0.0,1
TRAV23DV6,0.0,0.0,0.0,1
TRDV1,0.0,0.0,0.0,2
TRAV24,0.0,0.0,0.0,1
TRAV25,0.0,0.0,0.0,1
TRAV26-1,0.0,0.0,0.0,1
TRAV8-7,0.0,0.0,0.0,1
TRAV27,0.0,0.0,0.0,1
TRAV29DV5,0.0,0.0,0.0,1
TRAV26-2,0.0,0.0,0.0,1
TRAV34,0.0,0.0,0.0,1
TRAV35,0.0,0.0,0.0,1
TRAV36DV7,0.0,0.0,0.0,1
TRAV38-1,0.0,0.0,0.0,1
