probe_or_gene,tsc2_loss,residual_after_rapamycin,genotype_dependent_rapamycin_response,signed_residual_ratio,absolute_residual_ratio,residual_class
Cisd1,0.3132607167500012,0.13426124600000033,-0.1789994707500009,,,unclassified
St13,0.13440650774999874,-0.0258535689999988,-0.16026007674999754,,,unclassified
Ncdn,0.2014023057499994,0.1302252319999999,-0.07117707374999949,,,unclassified
Slc34a2,-0.011739599000000212,-0.06334989649999834,-0.051610297499998126,,,unclassified
Gas1,0.1894266405000007,-0.029519366000000602,-0.2189460065000013,,,unclassified
Oser1,-0.1642421754999983,0.12835767199999992,0.29259984749999823,,,unclassified
Sdf2,-0.17954609850000125,0.12354020800000143,0.3030863065000027,,,unclassified
Fkbp3,-0.18412223300000008,-0.07783032899999931,0.10629190400000077,,,unclassified
Ing1,-0.2673917630000009,-0.060373362250000895,0.20701840075,,,unclassified
Stam,-0.1512572397500005,-0.062471184750000575,0.08878605499999992,,,unclassified
Abhd8,0.21346070050000066,0.11791504400000008,-0.09554565650000058,,,unclassified
Surf6,0.06763808749999889,0.12459742400000007,0.05695933650000118,,,unclassified
Fgd1,-0.0658692162500003,-0.031093613499999506,0.0347756027500008,,,unclassified
Bet1,-0.01580479974999882,-0.17385395999999975,-0.15804916025000093,,,unclassified
Cdkn2c,-0.11662121600000042,0.021770976500000927,0.13839219250000134,,,unclassified
Dnal4,0.018773903499999633,-0.024166161499998395,-0.04294006499999803,,,unclassified
Adam8,0.5027794145,0.6351995715000012,0.1324201570000012,1.2633762504610284,1.2633762504610284,worsened_residual
Tspan6,-0.14596329350000037,-0.06538185550000009,0.08058143800000028,,,unclassified
Cdk2,-0.07197090050000021,-0.21616547300000022,-0.1441945725,,,unclassified
Paf1,-0.03575734350000026,-0.18377771649999985,-0.1480203729999996,,,unclassified
Parvg,-0.09306067099999993,-0.06823531499999991,0.02482535600000002,,,unclassified
Mrpl51,-0.017192827166667257,-0.05701048683333454,-0.03981765966666728,,,unclassified
Mcl1,0.13602388949999877,0.28591966699999993,0.14989577750000116,,,unclassified
Rgs10,0.0033264454999999415,0.013889117000000617,0.010562671500000675,,,unclassified
Clptm1,0.22671689499999914,0.026652940000001735,-0.2000639549999974,,,unclassified
1110038F14Rik,0.05039211499999929,0.023642350500000298,-0.026749764499998996,,,unclassified
C1d,-0.14162239133333276,-0.0745182403333331,0.06710415099999967,,,unclassified
Fadd,0.19398490700000082,-0.09221747049999962,-0.28620237750000044,,,unclassified
Tnni2,-0.01511280133333237,-0.03379366933333383,-0.01868086800000146,,,unclassified
Wdr74,0.06482210349999917,-0.032239493999998814,-0.09706159749999799,,,unclassified
Numb,0.25661374299999995,0.07966572449999987,-0.17694801850000008,,,unclassified
Fam107b,-0.06928065900000036,0.12302375500000018,0.19230441400000053,,,unclassified
Hspbp1,0.0903930759999998,-0.11868527649999994,-0.20907835249999973,,,unclassified
Efna1,0.0764853742499998,-0.08269672950000029,-0.15918210375000008,,,unclassified
Rps6ka1,-0.19029415049999976,0.035891078000000576,0.22618522850000033,,,unclassified
Parp9,0.2498158005000004,0.27632384350000194,0.026508043000001535,,,unclassified
Irf3,-0.07452844687500004,-0.06053889262499901,0.013989554250001035,,,unclassified
Utf1,0.031727440499999204,-0.14835142150000014,-0.18007886199999934,,,unclassified
Npc2,0.42582866250000073,0.24840447250000075,-0.17742418999999998,,,unclassified
Cox5b,0.10728909883333415,-0.010542090499999546,-0.1178311893333337,,,unclassified
Nucb1,0.06672581149999957,0.18983075999999954,0.12310494849999998,,,unclassified
Mbnl1,-0.023408530499999358,0.3376171930000016,0.36102572350000095,,,unclassified
Guca2a,-0.04296533800000013,-0.20059959149999962,-0.1576342534999995,,,unclassified
Anapc5,-0.04699351058333434,-0.11236245066666761,-0.06536894008333327,,,unclassified
Tsn,-0.09192188937499957,0.03945397612499768,0.13137586549999725,,,unclassified
Pigyl,0.2897178389999997,0.18646970650000227,-0.10324813249999742,,,unclassified
Dnajc15,0.10031599100000044,-0.14343899300000018,-0.24375498400000062,,,unclassified
Akirin1,0.0737121769999991,-0.012238175500000281,-0.08595035249999938,,,unclassified
Ces1c,0.13463251050000036,-0.033549191500000575,-0.16818170200000093,,,unclassified
Msh6,0.041844412499999706,0.04220035600000038,0.0003559435000006772,,,unclassified
Elf3,0.1408429059999996,-0.23352520599999949,-0.3743681119999991,,,unclassified
1700123O20Rik,-0.10479684449999915,-0.07262786599999771,0.032168978500001444,,,unclassified
Dlg3,0.07673244350000008,0.1301465129999997,0.053414069499999606,,,unclassified
Nphp1,0.018239473333332867,-0.10164160933333388,-0.11988108266666675,,,unclassified
Aldoa,0.2680817725000004,-0.22130453587499943,-0.48938630837499986,,,unclassified
Bri3,0.4308896475000008,0.1584824900000008,-0.2724071575,,,unclassified
Kpnb1,0.10586544687499888,-0.00852148987500101,-0.11438693674999989,,,unclassified
Trp53inp1,0.3394804165000007,0.12864502800000022,-0.2108353885000005,,,unclassified
Rbm12,-0.08555932275,-0.019821358749999796,0.0657379640000002,,,unclassified
Ly6d,0.004144867499999094,-0.15908855600000038,-0.16323342349999947,,,unclassified
Nif3l1,0.02439994300000059,-0.24392923549999956,-0.26832917850000015,,,unclassified
Cog2,-0.05027617349999858,0.06768447349999995,0.11796064699999853,,,unclassified
Por,-0.036079685999999,-0.1304718555000015,-0.09439216950000251,,,unclassified
Mtm1,-0.6060847955000002,-0.09935300216666665,0.5067317933333335,0.1639259108697879,0.1639259108697879,near_complete_rescue
Trpv2,-0.17523237650000034,0.04778230149999896,0.2230146779999993,,,unclassified
Aatk,-0.22560294150000004,-0.11866642599999988,0.10693651550000016,,,unclassified
Gabarap,0.32332487500000084,0.08197613000000104,-0.2413487449999998,,,unclassified
Chchd1,-0.06338515750000084,0.13972550849999976,0.2031106660000006,,,unclassified
Ppa1,-0.10495600800000027,-0.26386939700000056,-0.1589133890000003,,,unclassified
Ppif,-0.10057303100000059,-0.0987574652499994,0.0018155657500011912,,,unclassified
Eif4h,0.04873702999999807,0.04780770666666534,-0.0009293233333327322,,,unclassified
Erap1,-0.11364462700000111,-0.23439450599999923,-0.12074987899999812,,,unclassified
Ube2e1,-0.3237008714999998,0.0960713869999994,0.4197722584999992,,,unclassified
Tlk2,-0.07366622549999935,-0.050273599625001,0.023392625874998352,,,unclassified
Ptov1,0.1813236724999996,-0.15472893325000037,-0.33605260574999996,,,unclassified
Mrpl23,-0.04989644199999965,-0.03539596899999964,0.014500473000000014,,,unclassified
Slc39a7,0.0021708250000003204,0.05047369949999947,0.04830287449999915,,,unclassified
Tnfaip8,-0.49935295700000104,0.07203211249999963,0.5713850695000007,,,unclassified
Atp6v1d,0.5176072803333334,0.13452292450000058,-0.3830843558333328,0.259893802910518,0.259893802910518,partial_rescue_residual
Ctgf,-0.37751155500000166,0.4936863149999997,0.8711978700000014,,,unclassified
Slc25a10,0.178806333999999,0.032237142500001426,-0.1465691914999976,,,unclassified
Kcnab2,0.08054967199999918,-0.057357257500000536,-0.13790692949999972,,,unclassified
Pou2af1,-0.06452149550000108,0.06056072700000037,0.12508222250000145,,,unclassified
Nr1d2,-0.33689018599999976,-0.11198790649999957,0.2249022795000002,,,unclassified
B3gat3,0.055022462749999335,-0.04229942400000031,-0.09732188674999964,,,unclassified
Bub1b,-0.02221714499999905,-0.1720660580000004,-0.14984891300000136,,,unclassified
Rcc1,-0.1393147705000004,-0.0586930050000003,0.08062176550000011,,,unclassified
Ubac1,0.13203186549999835,-0.12190159749999907,-0.2539334629999974,,,unclassified
Eefsec,0.2986645775000003,0.06523232899999876,-0.23343224850000155,,,unclassified
Pcsk1n,-0.06613461799999953,0.14249195950000004,0.20862657749999958,,,unclassified
Slc22a8,0.022570127999999023,-0.12094451899999914,-0.14351464699999816,,,unclassified
Sox2,-0.16621455399999974,0.16030771550000011,0.32652226949999985,,,unclassified
Hsd3b7,-0.10721414349999936,0.13566471350000064,0.242878857,,,unclassified
Gtse1,0.01693438249999968,0.005351051499999926,-0.011583330999999752,,,unclassified
Cox7a2,0.016861817500000598,0.040372797499998114,0.023510979999997517,,,unclassified
Stam2,-0.004476590100000344,-0.07779658619999985,-0.07331999609999951,,,unclassified
Fcgrt,-0.13204616799999958,0.39201431750000104,0.5240604855000006,,,unclassified
Pomp,0.1940353720000001,-0.03554563399999999,-0.2295810060000001,,,unclassified
Mettl7b,-0.15489895199999992,-0.3132182720000003,-0.15831932000000037,,,unclassified
Foxo1,-0.1739434428750002,-0.05232336337500065,0.12162007949999953,,,unclassified
Mrps18a,0.4933543794999995,0.05914380549999976,-0.43421057399999974,,,unclassified
Sirpa,0.182978958333333,0.3256236766666669,0.14264471833333392,,,unclassified
Elp4,-0.0052952264999994725,-0.03137204525000037,-0.026076818750000896,,,unclassified
Msh2,-0.14803084349999995,0.01866529249999971,0.16669613599999966,,,unclassified
Vps53,0.09021305616666808,-0.03936703199999947,-0.12958008816666755,,,unclassified
Rxrb,-0.22268696149999911,-0.04678434399999887,0.17590261750000025,,,unclassified
Mto1,0.12378085550000062,-0.08421520349999945,-0.20799605900000007,,,unclassified
Mfng,-0.1330342680000003,-0.08785805950000025,0.04517620850000004,,,unclassified
Cog4,0.032347491999998645,-0.029217078500000326,-0.06156457049999897,,,unclassified
Ttc1,0.3764860372499994,0.04920432875000014,-0.32728170849999927,,,unclassified
Pacsin3,0.20489135299999983,-0.0492419789999996,-0.25413333199999943,,,unclassified
Tbc1d8,0.2409374410000007,-0.07446677874999974,-0.31540421975000044,,,unclassified
Hap1,0.0041536565000006576,-0.013498247499999394,-0.01765190400000005,,,unclassified
Rrs1,0.035778900499999544,-0.10178609400000038,-0.13756499449999993,,,unclassified
Smpd2,0.199443972500001,0.08111709250000132,-0.11832687999999969,,,unclassified
Abtb1,-0.25555671950000036,-0.0721757365000002,0.18338098300000016,,,unclassified
Rsrp1,0.07096218333333226,0.045588539166666386,-0.025373644166665876,,,unclassified
0610012G03Rik,0.08539783166666659,0.04378490466666651,-0.04161292700000008,,,unclassified
Tsg101,-0.09524492849999966,-0.07923414500000092,0.016010783499998738,,,unclassified
Klc1,-0.0975583835000009,0.022268366166667164,0.11982674966666806,,,unclassified
Commd4,0.23038004949999902,-0.13310640450000122,-0.36348645400000024,,,unclassified
Vps4b,-0.08438155250000001,0.13723870699999985,0.22162025949999986,,,unclassified
Crat,0.11987405975000076,-0.09084704525000031,-0.21072110500000107,,,unclassified
C1ra,0.4573135404999995,0.8847888385000013,0.42747529800000184,,,unclassified
Zbtb18,-0.5045052015000007,-0.07195401350000097,0.4325511879999997,0.14262293686183308,0.14262293686183308,near_complete_rescue
Sdc2,-0.032318631833334166,0.1453851963333328,0.17770382816666697,,,unclassified
Hspb8,0.3523797654999985,0.14580366650000087,-0.20657609899999763,,,unclassified
Rassf3,0.1377465883333331,0.06509125416666706,-0.07265533416666603,,,unclassified
Mapkapk5,-0.26315105800000005,-0.09892246050000075,0.1642285974999993,,,unclassified
Cyp17a1,-0.05787286099999989,0.028212057499999332,0.08608491849999922,,,unclassified
Efemp2,0.0037179249999983455,0.028150209999997955,0.02443228499999961,,,unclassified
Cdc6,0.11466912350000058,-0.1575376525000003,-0.27220677600000087,,,unclassified
Spata4,-0.04498801150000009,-0.04923150349999972,-0.004243491999999627,,,unclassified
Spo11,-0.11201725299999943,0.010330622000000567,0.122347875,,,unclassified
Slc7a3,0.2653828549999986,0.22669177749999925,-0.03869107749999934,,,unclassified
Fabp4,0.1817456046250001,-0.06349293837499914,-0.24523854299999925,,,unclassified
Hars,-0.03602616274999981,-0.10090863950000006,-0.06488247675000025,,,unclassified
H2-Eb1,0.34242250999999957,-0.07797756200000006,-0.4204000719999996,,,unclassified
Pfdn1,-0.0006348144999996919,0.36173275149999995,0.36236756599999964,,,unclassified
Trim2,0.3171578620000002,0.1784868175000005,-0.13867104449999967,,,unclassified
Tmem206,-0.04917564860000034,0.05813180879999891,0.10730745739999925,,,unclassified
Ube2g2,0.11573955999999797,-0.05761104274999873,-0.1733506027499967,,,unclassified
Trappc6a,-0.05421152849999977,0.03663793599999998,0.09084946449999975,,,unclassified
Sac3d1,0.037146182999999944,-0.0106948383333334,-0.047841021333333345,,,unclassified
Orc6,-0.18154936100000008,-0.2578259515000001,-0.07627659050000002,,,unclassified
Sept9,0.027282337000000823,-0.15635375849999988,-0.1836360955000007,,,unclassified
Cul7,-0.1974489300000002,-0.08913235650000217,0.10831657349999801,,,unclassified
Bok,0.14707492799999855,0.09962229199999939,-0.04745263599999916,,,unclassified
Polr1c,-0.3079005202500005,-0.06084674425000003,0.24705377600000045,,,unclassified
Slc37a4,0.08026565800000096,-0.0517118304999995,-0.13197748850000046,,,unclassified
Lcat,-0.010081412999999984,-0.18368515249999984,-0.17360373949999985,,,unclassified
Lcmt1,0.12438150699999895,-0.0007122630000004904,-0.12509376999999944,,,unclassified
Bid,0.5014587842500005,0.06356900499999973,-0.4378897792500007,0.12676815522351612,0.12676815522351612,near_complete_rescue
Nprl2,-0.019890808000000426,-0.014599127999999517,0.005291680000000909,,,unclassified
Prom2,0.10114942150000061,-0.18600092675000024,-0.28715034825000085,,,unclassified
Rhd,-0.062308913499999896,-0.1623659230000003,-0.1000570095000004,,,unclassified
C1qtnf4,-0.03861540649999995,-0.11944864000000077,-0.08083323350000082,,,unclassified
Pcdh8,0.29666122849999965,-0.0401990725000001,-0.33686030099999975,,,unclassified
Psmb3,0.1680163837500004,0.07971123899999988,-0.08830514475000051,,,unclassified
Sf3b6,0.04327379774999862,0.008638305875000363,-0.03463549187499826,,,unclassified
Psme1,-0.04910656500000066,-0.012052315999998342,0.037054249000002315,,,unclassified
Krtcap2,0.020524308249999734,0.24624494524999818,0.22572063699999845,,,unclassified
Ppp1r11,0.02407373700000015,0.04007218950000002,0.01599845249999987,,,unclassified
Slc40a1,0.38741206125000005,0.04719230824999965,-0.3402197530000004,,,unclassified
Armc10,-0.3722050180000007,-0.38806841749999954,-0.01586339949999882,,,unclassified
C1qb,-0.035800203833334265,0.7565790946666677,0.792379298500002,,,unclassified
Jagn1,-0.08627791049999978,0.02172505450000095,0.10800296500000073,,,unclassified
Egr1,-0.9687514754999995,-0.22845361850000145,0.7402978569999981,0.23582273088367706,0.23582273088367706,partial_rescue_residual
Coq8a,-0.04448692574999935,-0.06625279000000006,-0.02176586425000071,,,unclassified
Ptpn1,0.04109681599999959,0.08297612399999998,0.04187930800000039,,,unclassified
Gmfb,0.0909693303000001,0.15649380400000013,0.06552447370000003,,,unclassified
Cyp4v3,0.026311835499999603,0.04227465900000027,0.015962823500000667,,,unclassified
Slc22a6,0.11309405150000007,-0.09394729149999925,-0.20704134299999932,,,unclassified
Qk,-0.08504845449999987,0.027992857250000114,0.11304131174999998,,,unclassified
Ceacam10,-0.062075217666667015,-0.09251451616666628,-0.030439298499999268,,,unclassified
Fam136a,-0.09202070050000088,0.11195456199999931,0.2039752625000002,,,unclassified
Fabp9,0.019551088999999244,-0.11540586375000039,-0.13495695274999964,,,unclassified
Bcap29,-0.13329504749999987,-0.020827402000000994,0.11246764549999888,,,unclassified
Lgals2,0.11495056999999953,0.03519853700000031,-0.07975203299999922,,,unclassified
Ecsit,0.04440120299999961,-0.06285528499999948,-0.1072564879999991,,,unclassified
Syngr2,0.05040527900000047,0.316353262749999,0.2659479837499985,,,unclassified
Anp32b,-0.19687700500000105,-0.07621973000000004,0.12065727500000101,,,unclassified
Sec61b,-0.15486252999999905,-0.1362945650000018,0.018567964999997244,,,unclassified
Eif4ebp2,0.20583565839999984,-0.0715915623999992,-0.27742722079999904,,,unclassified
Akr1c6,0.01931308999999981,0.01942120400000036,0.0001081140000005476,,,unclassified
Pafah1b1,0.013616873499998405,0.13768336437499862,0.12406649087500021,,,unclassified
Glg1,-0.19767146000000047,-0.023993001666667624,0.17367845833333284,,,unclassified
Zfp346,0.013989817999999765,-0.022094198750000515,-0.03608401675000028,,,unclassified
Ckmt1,0.008495259750000983,-0.09794876899999938,-0.10644402875000036,,,unclassified
Rcn1,-0.5060991999999995,-0.16853972449999866,0.33755947550000087,0.333017172325107,0.333017172325107,partial_rescue_residual
Chuk,-0.23705307799999975,-0.02618479974999932,0.21086827825000043,,,unclassified
Pth1r,-0.024170941999999584,0.48560613350000015,0.5097770754999997,,,unclassified
Gtf2h4,-0.18749360325000008,-0.08757316587499986,0.09992043737500023,,,unclassified
Acot7,-0.23476852850000007,-0.24485168250000022,-0.01008315400000015,,,unclassified
Hspa14,-0.15203448974999922,0.08086763549999887,0.2329021252499981,,,unclassified
Rrp15,-0.026302752999999512,0.07004721800000091,0.09634997100000042,,,unclassified
Mecr,0.13982786099999878,-0.29606658125000074,-0.4358944422499995,,,unclassified
Ftsj1,0.07109213700000083,-0.05838916250000015,-0.12948129950000098,,,unclassified
Cd320,0.028302287499999856,-0.09982549300000088,-0.12812778050000073,,,unclassified
Hspa2,-0.05650517250000142,0.1873195015000002,0.24382467400000163,,,unclassified
Ndufb5,-0.06537880075000047,-0.02383504400000014,0.04154375675000033,,,unclassified
Ddt,0.12099047600000024,0.08027954549999983,-0.04071093050000041,,,unclassified
Emp3,0.18677374199999974,0.20608345149999963,0.019309709499999883,,,unclassified
Trappc2l,0.18062283799999967,-0.0007151345000000475,-0.18133797249999972,,,unclassified
Tpd52l2,-0.07091592233333266,0.04011512216666624,0.1110310444999989,,,unclassified
